Iteration,ParticleLocations,FunctionCost
23,"[[1.9023716328894977, -1.18015559387297], [-1.10597657016229, 0.3185506801278004], [-2.6576037211385835, 0.6298504378429683], [-4.147751248542652, 0.22408211234555564], [-4.892396156121953, -3.325115631018181], [-0.289536390857043, 7.0091248709844916], [-0.2804326459070673, -0.07510096354764251], [-2.6998237825692253, 2.8859666661286445], [0.5319476435326287, -1.7250890868831852], [-1.7019910038332533, 0.4027863641245544], [3.8354100317107482, -3.848486317707062], [-0.6388656426443737, 0.07147069841359406], [0.5757854180257787, 1.1284530747934707], [-0.6944410620001751, -1.3371979206644231], [-2.2497918761943523, 3.068766178990331], [-0.6066817019308122, 14.91657189487877], [0.323858049442155, 0.658949704064995], [-0.510585074570335, -1.1963168538679285], [0.011447706774823652, 0.06309750231426692], [0.3003229545389059, -0.06241156936250233], [-0.06670896984768226, -0.830747029804126], [1.5628758464794386, -1.1858063064093443], [-1.4711468319074876, -0.23282279662777194], [-1.010659423723383, -8.768149457141831], [-1.0847271910682292, 0.05500993208940219], [0.28271930713664906, -0.31504554744111035], [-0.5744133939930538, -0.6359561827391047], [-3.5963918556421404, 4.993977186626684], [0.39933103658720437, -0.281742797972135], [0.13330508393432527, -1.6133042599407728]]",0.11491845929688782
24,"[[1.444193311376505, -3.1516462234666616], [0.7899348831946327, -0.15305818602052046], [0.16261601076831367, -6.226156788977843], [-3.300518392753874, -0.14639566053165026], [0.2685545010501338, -2.7656631939256897], [-0.37661239178066375, 0.6564213260524943], [-0.6293713879060707, -1.6953943963577731], [-4.136210260183058, 0.9027072513115908], [1.7097335345516342, -0.5149270533099943], [0.40990194264553015, -0.49532678749388626], [-4.370763416271177, -0.2573597936407821], [0.0030948379198680875, 0.007954651742143756], [1.9098023591622653, -1.614039336135147], [1.1135354367018842, 2.2935096017822545], [0.019750298171802516, 10.361942564982847], [0.8926045918361529, 2.906447102708901], [0.045942116780376185, 2.7466557635051845], [0.4845132071515904, 0.4634529021625873], [0.48594333527247546, 0.20514970318209397], [0.17552380523122516, -0.07447231621651575], [0.7546645563591038, -0.49171285198365133], [2.097488199735346, -2.4054932851648854], [1.1337775631199485, -0.2936934122115913], [0.20759511945857523, 2.0986726338560224], [2.0488817817862643, 1.2897498297884182], [0.7722287241028315, 0.16505512127342792], [0.5722063987739714, -1.2276247714864341], [-0.9525946074213762, 7.402560635839771], [1.1310249380617732, -0.9863611040041758], [1.0593287581852966, -0.9197743922609768]]",0.11491845929688782
25,"[[-0.8404816664024228, -1.0167296125572234], [0.5463588849022054, -0.22731637480677747], [2.120313272499418, -2.883502127550998], [1.8156485494991799, -0.36486852451525487], [3.3552725369233687, 0.07959906837730868], [-0.060893254256438434, -4.298287504261293], [-0.40559955873305936, -1.8222623296242035], [1.4984326923701454, -1.7941593143182508], [0.25400188618215247, 1.2676324858984824], [1.088058019030374, -0.9641824484984528], [-3.4147107358404316, 2.3734839912828827], [0.45246717431483735, -0.03650658092787146], [2.370082686966166, -1.0553139532637612], [2.2645889954261227, 0.750329863338429], [1.5848077901372344, 12.735851370724783], [1.4094376863354512, -5.981468893613929], [-0.23293502031437724, 1.925413230654676], [0.3384142060751332, 0.7522188700276455], [0.7085517953914169, -0.011379803510820852], [0.011851330254189968, 0.061129890601731504], [0.006797272367041418, -0.1328452146528567], [2.4265788155065597, 0.5502341288684525], [2.9024698000175446, 0.1583564251884853], [0.880759280355852, 6.433515484962124], [3.849619119619177, 1.0067482494700228], [0.6215129123758495, 0.41728262740806593], [0.2954395231611209, 0.6983337221081356], [2.0917644401172057, 1.4638879688023536], [0.6417814614591572, -0.8087518616123401], [0.6442218062711611, 1.0062707891722762]]",0.006321997663998998
26,"[[-1.6479339828660207, 0.7368435898596284], [-0.021445105484985794, 0.14336582086092947], [1.9997785482382298, 0.01806088484256385], [1.883901245954024, -0.474704653404165], [-0.7317224985529873, 2.021977107275072], [0.18821465218543468, -2.6491970161102047], [-0.0005524070583097229, 0.5628354291897739], [2.652913572112426, -3.5415734197677837], [-0.8054481518931591, 0.3026172678011889], [0.6988923705913683, 0.5209580409744322], [3.7328764343493948, 2.1253646979887373], [0.4991069816493317, 0.00102155420057215], [2.02520433774014, 0.7977808814165321], [1.919602770762609, -1.6718818092319605], [-0.4698756641057793, -1.7861677513620062], [1.0534365021748662, -4.239706214053615], [-0.33836207032567855, -0.9545345036940533], [0.20501704952903133, 0.5216673015270208], [0.3255140455725143, -0.1297135778943714], [-0.11482424629800023, 0.1482359274292266], [-0.5223020732908874, 0.2907276969334943], [2.347805225403559, 1.7911728198210635], [3.9211846615375485, 0.31965687273280285], [1.0750292055448756, -0.02819987581862371], [-1.9581838350509604, 0.7620630002755222], [-0.24087620409946664, 0.5675115958164582], [-0.23976677881663044, 1.3561090055080396], [0.7476433890446197, -3.2712755032894387], [-0.8635668131445805, 0.4853350803851091], [-0.40848319661427435, 0.8480244378377055]]",0.006321997663998998
27,"[[-0.324330105117117, 0.6621712562648165], [-0.38633829211547166, 0.18470423194214478], [-0.4297271902823152, 2.0348695995407304], [0.2628573052069292, -0.3898024577736298], [-3.113507246550115, 1.4229333533672692], [0.23838578467646582, 3.791561305083156], [0.2857380178373091, 1.8828307591298676], [2.4692258991996052, 0.5441932464625499], [-0.29055081058717913, -0.92846477947917], [0.018853403246850697, 0.8364991345105989], [1.9384639117602873, -0.8457247363650167], [-0.30197381583287447, 0.032903028252620245], [0.7401418267607522, 1.6257141619582522], [0.48546393719313685, -0.27489292957088773], [-1.6130256023581062, -11.671282621571697], [-0.22117251084016387, 4.0807568719013085], [0.07420009738915012, -1.4214383426342274], [-0.07112513638584494, 0.17639939799133464], [-0.5825815348802668, 0.032500096172556975], [-0.036830332792572945, 0.14646515039167304], [-0.3220754711531405, 0.4102137134109141], [-2.066778210865401, 1.6954791630693382], [3.1159096360395586, 0.09625390857577726], [0.20590035317189548, -4.5382963227490425], [-3.6700375698089176, -0.6982422093750975], [-0.648885663776816, -0.07581373585626339], [-0.42841784565771185, 0.7686581748755381], [-0.42894167535239114, -3.479570264766217], [-1.2464816751708525, 0.9895319052300804], [-0.6216880235056355, -0.9385944910676398]]",0.006321997663998998
28,"[[0.9194887047780984, -0.5567744283443952], [-0.43511253885450973, 0.06642535029793367], [-1.2712838686594075, 0.351479220984678], [-1.2988154059060069, 0.29470966754609934], [-3.7142438274034633, -1.3045183050759683], [-0.0366400909980264, 2.00876366349235], [0.037001581988378385, -0.5837578727213364], [1.24571583694146, 3.1608406215053817], [0.16588682487243867, -0.47114085810935635], [-0.4720380443108882, -0.11507655355237778], [0.3583985344011733, -1.9070339484877297], [-0.3584073850627842, 0.02675445012045117], [-1.0215194730371242, 0.9880016083700698], [-0.7443982531692885, 0.9560946870713982], [0.1945603394657891, -12.784285938859252], [-0.6728587772938279, 4.159488633521662], [0.2725047935965481, -0.8075127510142863], [-0.19803075802573708, -0.38073152123239984], [-0.42773948139929807, 0.14120116192953047], [0.09728029100384808, 0.08674854370977447], [0.28208022470170147, 0.2241578875453669], [-1.5689056432606616, -0.5942339395601985], [1.5251095291265642, -0.17376522137620676], [-0.5943386237130877, 0.12254704320790921], [1.001347770782314, -1.5045984304333666], [0.17183482130603234, -0.3613116547485632], [-0.16406046616685388, -0.7921008405348351], [-1.1018188216119986, 3.2063984205319365], [-1.1097169999806569, -0.47757840465528845], [-0.6077315554718885, -0.9166343278456408]]",0.006321997663998998
29,"[[0.3811833664090243, -1.1782569124416056], [0.2828253447258845, -0.028426380321519604], [-1.545362353718831, -1.3897479662054193], [-1.5096375687466774, 0.5492402457426131], [0.47999560027789157, -2.5796049476239444], [-0.1604644746237665, -2.298674182111376], [-0.16063778403158, -2.090929907212044], [-1.0591766995976244, 1.8266560700262282], [0.2459770346777962, -0.06234900735967536], [-0.30184845850615694, -0.7681553125103765], [-1.029980913054812, 0.22109007408405934], [-0.14108706708878394, -0.001840795489899457], [-2.0615441289236127, -0.82502573744678], [-0.833506644089998, 1.3813480302642285], [1.147407254717025, -4.440016807883076], [-0.8980103008150856, 3.389349746144147], [0.11342981139819971, 1.2248439768318993], [-0.16745928937476617, -0.041203956038288914], [0.39649242455007205, 0.13023646727204086], [0.10898410281521004, 0.008565696707352827], [0.24881682192520066, -0.04549224871143373], [-0.4380588579303364, -2.028485382469176], [-1.0211126086652291, -0.016522017782658938], [-0.9873923980201592, 3.21257152470045], [4.106098088754834, -1.8112644060110974], [0.47032540053077565, -0.3150486510576781], [0.025192695692033112, -0.581988416251723], [-1.5667983078205816, 2.154485162195577], [0.0168825202238041, -0.591623821870081], [0.024656393453514558, -0.009611031664861658]]",0.006321997663998998
30,"[[-0.5089170976558615, -1.6064910341243015], [0.29062951528548026, -0.033742357906892485], [-1.7019244731604581, -0.6712270815603967], [-0.1625295319761919, 0.3479496308693367], [2.648818260559006, -1.850438283315925], [-0.12170731346412472, -4.717376614447559], [-0.12974502537969432, -1.4923931924935878], [-2.597018010662481, -0.6820897828315067], [-0.0018983976715450657, 0.34133705195282876], [-0.08708705540165951, 0.08341478185536333], [-1.161182823091162, 1.62694451340431], [0.024864131884887425, -0.021615511280842437], [-2.452091325579793, -0.868150609458108], [0.25334861040088674, 1.444839673073468], [1.3233555409676092, 8.488338732963026], [0.7059807049327563, 0.5032795803687646], [-0.16703001733651593, 1.7491858909976123], [0.15370005272199355, 0.267367740921005], [0.253031268818925, 0.0339199858291047], [-0.06003115877130258, -0.04738264400668942], [0.1107790408740984, -0.19500536751033198], [1.0608044191943802, -2.400147970624024], [-0.9200530132163707, 0.09798195992498514], [0.47434153715320126, 3.307814968596007], [1.5631752783033326, 1.4095619848414465], [0.6442367998161348, 0.35099890769247255], [0.11518712099453537, -0.325550454383566], [-1.3746918593113873, 0.78583837309646], [0.780960119478046, -0.304155429401905], [0.43525553994152066, 0.6371361854899298]]",0.006321997663998998
31,"[[-0.8789640277634807, -0.32728948018683846], [-0.24600684837101722, -0.006227140241928528], [0.960139100776743, 0.09201788185137738], [0.8035493179820056, -0.03182165082068256], [0.8474503387936598, 1.5206205476169656], [0.035996517758401014, 1.8454242545625839], [0.002596432659819986, 0.38462134545057025], [1.4321435060666357, -2.3981203159398525], [-0.1677001806095942, 0.08618443176301427], [0.14157280804946132, 0.6377757544404403], [-0.7206497907431848, 0.12480211845868605], [0.10417926905270124, -0.02436884387838066], [-0.5555135831752835, 0.812088367089906], [0.7558047005598123, -0.7923969836588847], [-0.35119277204900334, 16.5095033827911], [0.7954881606495906, -2.096286087092617], [-0.28697507857360954, -1.2104790024145178], [0.1698137579810196, 0.15603854687440796], [-0.18320906040633067, -0.07238600653009088], [-0.08964317563024693, -0.029138875042311156], [-0.1450080687139937, -0.2643890492983553], [1.7539923439983915, -2.6599526897451584], [0.8981497314507467, 0.04261818515261953], [1.472020728765405, 0.9784085632344826], [-0.3609257234109535, 3.4931529547129028], [0.7291334254017887, 0.5567716737455524], [0.13086486480870185, 0.42723655113194525], [-0.18726553211068442, -1.258029720212145], [0.6562146666567684, -0.004781997183593956], [0.43860802875392385, 0.008919118223496003]]",0.006321997663998998
32,"[[0.444935799477582, 0.9444129918978632], [-0.26964287424079464, 0.03652498005612678], [1.324758913759452, 0.5121653423913979], [1.1716390927376215, -0.23857978615259776], [-1.6876089000694894, 3.3077035930330716], [0.13155178549260374, 4.066555714919238], [0.09613797531952496, 1.2135252357264736], [2.589574541663298, -2.5780335281311793], [-0.07257506116780083, -0.11359189480314777], [0.3014877380694695, -0.11429522530738367], [0.683408966835122, -0.9450772392530893], [0.12966109279727503, 0.037164881274225764], [1.7431379900381074, 0.7857916468702031], [0.5365110358833611, -2.021448537912282], [-1.0337454245930304, -6.999813496702785], [0.3835046505260087, -0.8751133635775046], [0.11328030243383475, -2.54381854193261], [-0.09475402852559484, 0.004079649239847022], [-0.2769858210062162, -0.037912088684338166], [-0.10755266371940232, 0.023548588278301724], [-0.1605340726930814, -0.2943501711380767], [-0.6541439133335996, -1.8294678822982458], [0.41520295434946886, -0.025108869899070893], [1.138730229675268, -1.431238318541586], [-1.000038774737725, 4.76941841966183], [-0.5939969001687919, -0.09421350566388864], [0.0003801007534641465, 0.3173942276258991], [0.6566991767308221, -2.0024493567321877], [0.17937492807789068, 0.2187317923471696], [0.33418736418150513, -0.43267002246802544]]",0.006321997663998998
33,"[[1.1534369034270213, 0.43421144998006145], [0.02283683143092141, 0.02430532782491176], [0.5758676012748399, 0.7558025938049525], [1.156459068063058, -0.33783254093287096], [-2.6378233144052707, -1.2901564541862989], [-0.003237785165900814, 3.0856022717307092], [0.12006248159423863, -0.35222883033291197], [-0.3183520872269927, 1.5559085940739195], [0.07049509692269271, -0.034572894909425556], [0.07782171002903929, -0.5894506977766742], [0.7563397735670325, -1.3084616261917381], [-0.07705556594028212, 0.07210673358581017], [3.325923869124485, -0.6041773584874104], [-0.2581384472651067, -2.634213590670263], [0.40771743454317777, -15.254087138770172], [-0.5843945901205685, 1.722159100417256], [0.36160544281284923, -2.6969461276215667], [-0.13607387437287513, -0.09512579206880355], [-0.30957420752148684, 0.041841382590736054], [0.09157734244241812, 0.03738674081731502], [-0.0842176649269264, 0.04192145658476676], [-1.6710110525672153, 1.442686224991407], [-0.33343986244827883, -0.02942739894943444], [0.03894149766659183, -0.3625971338815863], [0.5020394227585752, 3.042201202726394], [-0.4576788459605782, -0.34897734652609846], [-0.08830710000137526, -0.10795333870644702], [1.2203837312222419, -2.519960338949833], [-0.38115211487188017, 0.2508283005247407], [0.15093390187188294, -0.32044463800966794]]",0.006321997663998998
34,"[[0.38084360046105503, -0.6378503066625912], [0.20581358247129516, -0.007643667062813074], [-0.19427171710782043, 0.4887558847217208], [0.6368244793986199, -0.27473595435811915], [-1.3593458469868407, -2.6437051676960146], [-0.08538543788490807, -2.798970682878671], [-0.048261761328391134, -1.0885447456333037], [-1.8891693410520354, 2.344829046062842], [0.10562251895538101, 0.10116089389712346], [-0.16394266306885816, -0.8959448960929493], [0.30990579437615506, -1.3170011954812635], [-0.08786290798980331, -0.013624348815469298], [4.2071428790507195, -1.3516295509792124], [-0.5832552045974919, -2.3285589518915444], [0.8451236352923528, -8.855868198206048], [-0.2540039001762998, 3.448808231616587], [0.41869264530041905, 1.136095158802402], [-0.12829876801953072, -0.10075517672873917], [0.07753008586414784, 0.08649544399106995], [0.056199248266545807, -0.009312163897203463], [0.0822451910511667, 0.24923426731201492], [-0.7477662764150733, 1.9886183961844128], [-0.6690469352323436, 0.009578787976847032], [-0.7809306336998196, 0.5062168620807217], [0.8922961046012701, -0.33381240870556317], [0.030652339688851227, 0.17234045624969585], [-0.049012530558650215, -0.20065240748478905], [1.2810517914624493, 0.18008390003789465], [-0.1809578631629955, 0.2679319495076306], [-0.07245757748531634, -0.015617968284552641]]",0.006321997663998998
35,"[[-0.16091027090252907, -0.8065321470942962], [0.20003872999301114, 0.0005054810867739373], [-0.3783368727343261, -0.1418556670288581], [-0.24587908287684124, 0.05541234249495147], [2.217981892253528, -2.994641190357417], [0.0028847551692118, -6.298960058069337], [-0.13253042962085937, -0.37589223171199837], [-0.9945726081565331, -0.734067936268318], [-0.057944078855388895, 0.1390914467859044], [-0.12087685023643666, 0.31655998254685813], [-0.038569624033462424, -0.6419828100799502], [-0.045965744580376604, -0.031199214692031157], [2.056955576076581, -0.3866886501234825], [-0.24101180402665534, -0.22841235126013615], [0.7965088307892461, 1.5674408786051472], [0.2223797085727317, 2.325350916653852], [-0.0560087382853931, 1.6444919701224165], [0.09870994741394123, 0.06457381707863734], [0.3211175437942962, 0.012967431834746551], [-0.02422398527515239, -0.03964735129847938], [0.07617450221745072, 0.375210136480059], [0.8238447052609775, -1.5817413019382232], [-0.6435957519180983, 0.03478444974773374], [-0.824506150971099, 0.2992018607598763], [0.6155636506425419, -2.1741077056021902], [0.32912376088594664, 0.3318988692672301], [-0.01519189174088114, 0.14626443449986123], [-0.30548932731481804, 2.0186738494487857], [0.02062335077180849, 0.13709369753482836], [-0.09265584658104628, 0.2017924604542364]]",0.006321997663998998
36,"[[-0.5337111731555342, 0.16999182757198106], [-0.11781687596071816, 0.013790573648578212], [0.06287226379447408, -0.4561894572294596], [-0.5358216447701948, 0.25955042690732877], [2.660039831429117, -2.179446867309032], [0.06469689660694011, 3.556954923014189], [-0.1451395063788808, 0.5318132833734366], [0.06734245199113431, -2.4532641373176007], [-0.14282130387685554, -0.0404227759919521], [0.0668321960064798, 0.684518439866054], [-0.27954860277020166, 1.0242202133695013], [0.024416115886664848, -0.001084958248587814], [-3.5506541522354707, 0.9419865498885138], [0.36605406116009576, 1.4034600785620912], [-0.31432372721150625, 7.640847070485883], [0.1325223717464743, -1.7095794345206783], [-0.29951706718999815, 1.5594066240382776], [0.0683338253949019, 0.0753288844126382], [0.4772391977853695, -0.04465306195629973], [-0.04901966905234624, -0.04583775104771577], [-0.05276786823305214, 0.18110727145658514], [0.38373536091649163, -0.9067564641956649], [-0.004290137153686646, 0.03338137268612333], [0.534384589513445, -0.0969955020856611], [-0.5680848384009978, 0.7211852674349863], [0.2606985640726115, 0.4012015458898788], [0.010011769915927043, 0.20555387613463874], [-1.3348194004048892, 2.1814704058277488], [0.14423399283182187, -0.18189450965941117], [-0.032488063739094214, 0.10501517423598308]]",0.006321997663998998
37,"[[0.0852562803132556, 0.5287773289470343], [-0.1844662455028281, 0.0010954153594369565], [0.32567196368230883, -0.3918775916268802], [-0.2441727496667716, -0.046095339652189704], [0.9274460631663546, 2.1257196973802834], [0.04333167765027614, 7.507389364322976], [-0.05521165842356024, 1.128436431679538], [0.7552407117234745, -1.0698724281029397], [-0.005197144821624505, -0.14876325021368608], [0.14066745107354417, -0.18594671606463553], [-0.186583233149242, 1.923376543102928], [0.07368341821359387, 0.019995021261822524], [-7.051298866291566, 0.210835951184577], [0.2297790299664596, 0.8769402203280297], [-0.8995714736979656, 5.408007910588968], [-0.014539611726521628, -4.1803047601991175], [-0.11952162578279432, 1.238134853357985], [0.044922720995850124, 0.0495447534369261], [0.32709253603159605, -0.01240372075015507], [0.08039211711449339, -0.021018211052831658], [-0.042130099567585844, -0.24433369294453364], [-0.14903931401630632, 0.07563059896253321], [0.44898650469076534, -0.017047703485076893], [1.0523473620779504, -0.21978327225440866], [-1.2282355951800368, 1.42176949332665], [-0.12747464268244035, 0.20650772780718682], [0.035655479411182425, -0.14893016529990374], [-0.5673347299543843, -1.689468334514122], [0.10361729584413687, -0.27524671382919313], [0.10710386409739114, -0.04885553416696023]]",0.000878758104847996
