Iteration,ParticleLocations,FunctionCost
26,"[[0.025482791810328198, -1.7907572807860084], [-3.2841170448300225, 1.428012475342358], [-1.1505010138334328, -1.9203017931515856], [-0.10263672844098637, -0.8331287627032535], [-1.2196040442499791, -1.8925346644090904], [-4.222161526506379, -0.601179337762581], [0.10345539028931983, -2.7066992580683196], [-0.22324136242366838, 3.241233144627959], [-0.3121658777048104, -1.9704728843020707], [0.39859932500093387, -3.3614294645149765], [-2.1938334079116575, -1.8562971692668984], [-1.54949328252218, 1.6652293711694133], [-0.2804015890221896, -2.2026458827984503], [-2.0105269905355634, -0.8915516752618932], [-0.652004988744968, -2.656546604409189]]",0.0387336858664428
27,"[[-0.3796995533574339, -0.9923599022063774], [0.08979791017114369, 2.4747129229551046], [-0.2898965533405674, -1.1728725623121425], [1.1503938621011724, 0.9505738406897188], [0.2699804301126334, -1.6873257727162265], [-1.2387317692204283, -0.32421816091285016], [-0.28063059869295126, -3.2590693341506007], [-0.4133290255634849, 4.516438126821745], [-0.908556524320686, -1.8694773071685518], [0.3028899777337682, 0.9908043882035478], [-1.5852507373220877, 0.5027498944400803], [-0.1167948860214516, 1.6915551751415843], [0.6064080897785662, -1.4053599765140667], [-1.1867800315395607, -0.6367264450714938], [-1.1850401037623355, -1.5112647399849144]]",0.0387336858664428
28,"[[-0.2715331778393058, 1.1435657079197183], [2.5814033172359605, -0.18642433431485816], [0.3875402574999609, 0.19249295731051852], [0.16006557577729819, 1.731509810554199], [1.1692910100693676, -0.5897516554927458], [3.218092594933384, 0.011417316017742707], [-0.33376052756222896, -3.2977778317353805], [0.39737235209743965, -0.9803430887026661], [0.24088213853569396, 0.064029733393421], [0.13830954358584363, 2.1489445073716413], [-0.4495084955127975, 1.8837340067725297], [1.261726291959446, 1.2029028717204373], [1.0148069412036116, -0.23721652529021608], [1.4154863192446367, 0.5821337095237484], [1.0493989139172144, 2.0069276070617215]]",0.0387336858664428
29,"[[-0.1880598380154537, 0.5371759868126833], [1.8073594450412866, -2.042652446898172], [0.5346148920293444, 0.9993247921863601], [-0.5127520893734414, 1.1885689231955332], [1.6471040969086093, 1.1959323375403859], [1.202125036651585, 0.2895596971674959], [0.26988834770952175, 0.27915699294999374], [0.7640780929792366, -4.107918952963771], [0.9989222548463492, 1.3862393334409702], [0.09277358709395832, 2.5287095636510486], [1.0690486003561708, 0.6697388015754839], [0.11837466892020054, -0.8405747730196069], [0.3951519180377747, 0.8873913144609551], [3.1691038303210597, 0.4946651180523469], [2.036844349389126, 0.8548741503788495]]",0.0387336858664428
30,"[[-0.1283091648217011, -0.19731202098378053], [-1.6261697508147395, -2.9445447649193297], [0.4084937366339465, -0.25769275941068603], [-0.05482233085102772, 0.17745069619026488], [-0.01253109204453029, 0.9624271859043136], [-1.2848568915216605, 0.15709418893725083], [0.6850681720890553, 2.7621819911970906], [0.9216772996672076, -1.8439845066512146], [1.1840475055069528, 1.5699453509780557], [0.13931037861214304, 1.766841938289058], [1.8705476081517922, -0.5447754271833958], [-0.6384825869646309, -1.9118483047398611], [-0.4198176324940559, -0.022693988481209626], [-0.4664207902244959, 0.12103515569126583], [0.4031930175017133, -1.3801103163675128]]",0.0387336858664428
31,"[[0.05650580516531109, -0.6672306386892581], [-1.840791948939921, -0.08587277384970227], [0.1987568093245876, -0.9668647527669966], [0.5099551043398903, -0.6235914274040406], [-0.8064277750980943, 0.5654545362597804], [-2.0539438440769997, -0.04419184325407813], [0.25707345427370026, 2.350154531536466], [-0.12346671295924483, 1.3684509716339543], [-0.33424958254893467, 1.6855656150432772], [0.2546710762677607, 0.7812323399630006], [-0.3427333418405949, -0.4289297205820004], [0.1982534766014732, 0.9405786871319786], [-0.39096139395832874, -0.5851173616086387], [-2.9117241488533696, -0.2882571881756394], [-0.8484344486587019, -1.710665255912935]]",0.0387336858664428
32,"[[0.3726373786050212, -0.3489627577370148], [1.125597264700186, 1.9204335060301734], [0.050414083419317496, -0.668096593607528], [0.8011243481321113, -0.9524438958073486], [0.609813100772442, -0.604844613179253], [-2.4284869561701306, -0.15966928599477898], [-0.15330214792428748, 0.46404364033613343], [-0.7301433051754719, 3.293696641977836], [-0.6534013000991651, -1.3269051319455438], [0.26766549645620463, -0.038342100473153895], [-1.2727861559695204, 0.2083272030799409], [0.7826447514976737, 1.215371367707445], [0.6136820807971486, -0.3826611711092243], [-3.795683889598595, -0.09443454844963411], [0.20604494533147122, 1.0006749038008147]]",0.0387336858664428
33,"[[0.47330227539652986, -0.01727333783035362], [2.46473191829058, 1.6572286566749161], [-0.05112860863757701, -0.2080586205478242], [-0.14862869023730352, -0.9845297206247425], [1.1482323376497645, -0.15038965946798377], [0.2496055704241802, 0.03224309247491969], [-0.36820568232097495, -1.3010993282433576], [-0.9328437177099396, 3.038476826878629], [0.18096573532901428, -1.6414290699689955], [0.2529683458484304, -0.5429626217709901], [0.43709782490205584, 0.43606984287804373], [0.9008108275368711, 0.4537575523818749], [1.1896533594038043, 0.5663120167126012], [1.6399906987339836, 0.22566115479044285], [0.9416852662928679, 2.1007148032733514]]",0.0387336858664428
34,"[[0.21047358254044396, 0.2875876000754474], [1.5192835309044157, -1.2871705849858284], [-0.09854021515046034, 0.4153551700357837], [-0.6808443457118495, 0.8402208133779703], [0.5578487177064055, 0.4333914798110897], [2.0178990103521945, 0.16860968824654093], [0.3544584160401095, -0.28177555057938775], [-0.5942005740020703, 1.1928695874913806], [0.7763542949616276, -0.27006573387369137], [0.22471060791777045, -0.6815331081175999], [1.1618133097223562, -0.053264124691084824], [0.8510431857035118, -0.08569776510191074], [0.3659279933805426, 0.9913835235936588], [5.017216032151945, 0.17015139723143732], [0.8832993785148658, 0.4056834096312052]]",0.0387336858664428
35,"[[0.019053912802097256, 0.22498879979690045], [-1.1518682366104063, -1.9360304255414953], [0.43029126755909103, 0.5185968990630172], [0.3933567455537793, 1.3243130695052403], [0.060439165147146534, 0.28203461573865335], [0.511466910909411, 0.2609996318354299], [0.7242116807568593, 0.6776919583892225], [0.1772903719586323, -0.28320543457954694], [0.8292877099740126, 1.299851376851456], [0.1874029700699651, -0.5369619418570628], [0.47999981620887944, -0.3136504422660979], [-0.27514768099382414, -0.43787266868354313], [-0.3970627870096872, -0.5854657429504317], [7.240527185881586, -0.1211733514990003], [0.7813697906042826, -1.1541473283857562]]",0.0387336858664428
