Iteration,ParticleLocations,FunctionCost
27,"[[0.36051856174587926, -0.10277770826950938], [0.6769041468237135, -0.2839254818994654], [0.11597131431768881, -0.23095804349381643], [0.08201698512740563, 0.026068489998267025], [0.21526668753734382, 0.366363945631928], [-2.733880948914296, -0.02637721043769442], [-4.795864353585059, 3.5530614780113696], [-0.2710683339525177, 1.5267375633388287], [0.8183097895954462, 0.04744217236340281], [-0.35859157554218246, 1.235912225027126], [-0.15748175136380094, 2.105434848245642], [-1.0283861829911722, -0.18239797116905182], [0.09737803190323413, 0.04742882518488775], [-0.27366665041432126, -0.24094410487062168], [9.067418264472526, -2.543178767947749], [-1.1406578315934228, -0.1218669390689931], [-0.9801469509180127, -0.3768058864117126], [-1.0274985590068666, 1.0149231732061939], [-0.60951198444744, 0.3854112095568415], [1.371450122934875, -0.3419881660534164], [-0.08741143356377812, -0.11253766992450542], [-1.0650074633561968, -0.437620153094481], [1.4678280447900265, -0.8075976312580624], [-0.18223113096222845, -0.4781213588246249], [-0.19038975236267633, 0.95907522100031]]",0.023138046114387974
28,"[[-0.9555452508523179, -5.2888364724540615], [-0.5211633644129973, -0.15318533887627572], [0.7259229259211455, 0.0332946154899586], [0.1537652850228167, -0.09582372282070985], [-0.021764124736867452, -0.21490278945315822], [-3.9609765473142637, 0.12568907751125796], [0.4038336962027156, 2.3356718041956466], [-0.5381055109178968, 3.841312186916308], [-1.4766168663432184, -0.04955124023009162], [-0.3390928497427925, 0.2088666683296838], [-0.22223227504542126, 1.1565283513630642], [-0.9810909167357045, -0.4195212865481707], [-0.30890500753646905, -0.07307689456819313], [-0.5773866604242678, -0.2198484229225564], [-2.6851377527602036, 1.8844071687442296], [-0.544359270633642, -0.030893579747273303], [-1.5262100381279977, -0.6363851482495166], [-0.37775200793543107, -1.5252345662208322], [-0.47787550150646557, -0.18459407201207856], [-0.5462465786158903, -0.5814564342903001], [-2.8699789959541, -0.3427678555819621], [-1.762309222839075, -2.5131187842417315], [-0.6826534573430363, -0.9954038111575665], [-0.2585089949185046, -1.2830611930804654], [-0.2462730923109515, -1.8692353440722518]]",0.023138046114387974
29,"[[-1.5921823537307027, 1.205193329232717], [-1.2002125453872448, -0.02164061662274891], [0.1813997418102533, 0.20894032304052707], [-0.2719645292353462, -0.03073077844062716], [-0.3123902882613132, -0.4467819130001164], [-0.6083365271437042, 0.21275520507791928], [3.2128743150365393, 0.44384708821993923], [-0.340816749612507, -1.9653169976348086], [-2.493394656059358, -0.019459101510661797], [-0.07152947263532172, -0.6215869489682262], [-0.11762013350584767, -1.1012341776706656], [-0.26636483299492686, -0.37402547090094673], [-0.25542364810924506, -0.08474300498019859], [-0.08273011866397895, 0.23122906408843868], [-6.6938853034006085, 4.57243606915403], [0.3114730213155972, 0.042137180692435314], [-0.5568759625829124, -0.5704952151401544], [0.48536950870915396, -1.91543551378734], [0.043162728735384015, -0.4406090748236299], [-1.3561867211265257, -0.2872755857687001], [0.5565003687450871, -0.1343380809547516], [-0.20449127444906434, -2.244014893924715], [-1.4740834463670267, -0.016447397526357488], [-0.17321442747034455, -0.03263927262723554], [-0.13709420559279867, -2.277120268849842]]",0.023138046114387974
30,"[[-0.9404765070105532, 4.41886502308732], [-0.7508589346942829, 0.10068943391280796], [-0.6782820672930772, 0.07451057968621727], [-0.41079191096365025, 0.07918111222752436], [-0.2324731752805237, -0.2891063340304855], [2.537035224569098, 0.044179489659417204], [2.922750832868414, -1.6983484505420958], [0.10874918726007238, -5.755353749240195], [-0.6716835784356261, 0.042946136992503006], [0.07704290506325431, -1.0349529392238943], [-0.04452193193238328, -2.504367136052811], [0.44645379312372946, -0.015793315439701194], [-0.05594083534257105, 0.05480123170030611], [0.2513856563099254, 0.37121318307705914], [-4.791277760002278, 4.193521302240231], [0.354504190720655, 0.08127761709757164], [0.5767718496385953, -0.5234086395777958], [1.0313058452117263, -1.7464923263136511], [0.40391161006934134, -0.24623638973485013], [-0.7800531391277887, -0.016426883032088613], [1.666569453810086, 0.15170037058394095], [0.9403480128206252, 1.4079547633306042], [-1.296758222376208, 0.7355863970093368], [-0.09551282411342299, 0.939108569574675], [-0.055082241013880734, -0.8722648350601692]]",0.023138046114387974
31,"[[0.8039416737602609, 3.561223478087179], [0.045263961215738835, 0.07982020490613029], [-1.008380769024697, -0.039053389664446506], [-0.13313508695017057, 0.10845544721003601], [-0.008663806343024771, 0.003819688870308091], [3.1880010257219187, -0.08490113353454484], [-0.8886634234638353, -0.8407713542397137], [0.04201946205737617, -7.797465794668522], [1.4526445718109284, 0.0804364704493308], [-0.04875426164373606, -0.869961507575367], [-0.09317487772561758, -0.7096586996315666], [0.23496361157132806, 0.2997245480729189], [0.06324836755941166, 0.13908260765810904], [0.28374466950341914, 0.2889585748336756], [4.723305605648986, -2.708335226218451], [-0.5372190020130485, 0.06373656550339477], [0.7148988050933606, 0.05593869051203704], [0.17877003765518573, 0.6024222577736267], [0.4399388964400609, 0.01006933663710785], [-0.3205866340657506, 0.17754544308141368], [0.06155041574784659, 0.3461967257668012], [-0.10312019178708232, 3.003250400186513], [0.43225810369884043, 0.029412572221948485], [-0.08132304103542884, 1.245618735758591], [-0.037643594998256494, 1.0823378178601903]]",0.023138046114387974
32,"[[0.645335267332293, -2.3532770747553937], [0.5354427184835637, 0.04421935186594944], [-0.4955604942016134, -0.09737086256439942], [0.30317746135836293, 0.015877333008890937], [0.14800275191322446, 0.2088679049008636], [-0.2503357628600251, -0.011439560008085978], [-1.927108752225397, 1.4191660215906166], [-0.01890179140304371, 6.123027814916394], [0.2878896053826241, 0.08905256191759613], [-0.12522037519595725, -0.47206274719824626], [0.030513218500248823, 1.0103592225235425], [0.05018673340072749, 0.0008110064927722704], [0.08098548420738198, 0.19020354273195658], [0.293771935276591, 0.007349994530857329], [2.3533266895868, -6.850018704253146], [-1.1452574961707425, 0.0021281632329670577], [-0.19922654895665248, 0.40650670441604414], [-0.474832107160313, 1.866849065357036], [0.0733926531066384, 0.18530322860222154], [0.1889108143457522, 0.3064569647344134], [-1.152576037058318, 0.396506597271441], [-0.7380795743026942, 0.9751732820394361], [1.1434131032940364, -0.4702650544949013], [-0.02612067260756047, 0.4367200540836387], [-0.020877544175761178, 1.457753774599159]]",0.0014772849243767647
33,"[[-0.45369278073169417, -2.829458675290955], [0.7892171179033711, -0.008821349088306216], [0.2670272375121875, -0.12653720593797657], [0.00849187621500419, -0.06577639166955682], [0.14022686041781945, 0.05682192507118239], [-2.6454659776032865, 0.06724436663447514], [-2.370200866466435, 2.808800052205293], [-0.05341295546853995, 6.191975100943342], [-0.9770938429100426, -0.016514089998834358], [-0.08524078867396859, 0.46276743086438443], [0.10316994782271696, 0.8396537840835927], [-0.1761348973807009, -0.20490561918613426], [0.02683151375402651, 0.021195357764232148], [0.07926824823904663, -0.1912878326928366], [-1.5798945993578464, 1.308327193594189], [-0.9287139238813699, -0.037704682405945], [-0.6015939301736322, -0.0666099989985508], [-0.6267083092200678, 0.8834901835079575], [-0.28598504734576646, 0.2772099933557638], [0.5417619250945294, -0.044607263864207325], [-1.161722302024188, 0.3250086963149318], [-1.1525455955133745, -1.8234642632444977], [1.5522808589438033, -0.6610103612464976], [0.022401025685649063, -0.4853407430226393], [0.0016121449593804078, 0.8209618972449368]]",0.0014772849243767647
34,"[[-1.0109842181133855, 0.3700720088856646], [-0.48472016818053265, -0.040470879261364216], [0.2742684426491202, -0.004705352365921081], [-0.22222376183113857, -0.05844539602073072], [-0.08450583593759525, -0.11323225340645132], [-1.9879110833159126, 0.006909780684383922], [0.29094398648991415, 1.7834251883912373], [0.006163543728721528, -4.244885625901231], [-1.5464852174448283, -0.08716577645497509], [0.08954359413944435, 1.0042441804491171], [0.07389128808545153, 0.634281806323718], [-0.12933874345897997, -0.08843438385248473], [-0.02802064370266065, -0.11469767844569925], [-0.1097676430248638, -0.1859135593425462], [-1.6198580671986909, 5.227410601706275], [-0.021376528766171465, 0.013333974462211629], [-0.6387378157172275, -0.28523015411856156], [-0.64408894965432, -1.0094439713546923], [-0.47834295911777436, -0.15987766778656087], [-0.17022961086905086, -0.2721347456432751], [-0.03442681708471618, -0.11251644202423361], [-1.0240920698821867, -2.582283629229047], [1.666378676631006, 0.2546944387495257], [0.026541899919085288, -0.7448958446397138], [0.0010665929207729942, -0.42613084180117666]]",0.0014772849243767647
35,"[[-0.06877814835664076, 2.4521455634375116], [-1.2342282579514476, 0.016631135100357027], [0.12302515937387296, 0.09183826887566143], [0.029217638124305223, -0.009348428008104613], [-0.19323148739113666, -0.07339815320261495], [-0.5834111975709992, -0.04079278937616953], [1.6013924277563876, -2.4600802215584174], [0.043808207741333295, -3.4580999380722375], [-0.6222918385716919, -0.11033764767392094], [0.04763017521722043, 0.5567510666367217], [0.052381622506902564, 0.32495285066297275], [0.03191069640804736, 0.17150830409156945], [-0.037464966165820346, -0.03967764655007702], [-0.15497440879349955, 0.18421327120711337], [1.1766819361811685, -0.9786744305008614], [0.6157860865432824, 0.035919102982512684], [0.21918828467314355, 0.02330411077182515], [0.034910615913379184, -1.558387027039469], [0.20646705684686684, -0.3453446559959649], [-0.3920560286841013, -0.01088015216612892], [0.7823366920247068, -0.2603247009235468], [0.3945140348421381, -1.3940501058339483], [0.5451136462713202, 0.5607231517062645], [0.025806320240356225, -0.8755219727473866], [-0.013447907089969735, -0.8422564473594927]]",0.0014772849243767647
36,"[[0.6165837833026133, 1.5149947068017726], [-1.3061415629934474, 0.04957072021761592], [-0.240657166446657, 0.0820364461047882], [0.16785830062205107, 0.031922036069414114], [0.04618204108436211, 0.025665823551676167], [1.0120398942161475, -0.01772451344642035], [0.8511381078024117, -4.767024101256345], [-0.030927153443195972, 1.4725971116886614], [1.1425663772640013, -0.10838877740657282], [-0.0812186903618495, -0.2154604970177798], [-0.006640879893318234, -0.14644407732867537], [0.1342021740162581, 0.26803474504259717], [-0.03849029444761962, 0.03766538031576071], [-0.010317959862707032, 0.10730468054787232], [2.7347939024867545, -4.00889256971022], [0.914564912140787, 0.005369253275037164], [0.41122111199034467, 0.2368874202816437], [0.4721984169634348, 0.5564742795150006], [0.3084231956089536, -0.3524577557291732], [-0.02316430431394334, 0.19111332751106255], [0.7494712675907401, 0.06055639487637671], [0.9852875572380317, -0.45915484076692725], [-0.7623505616798165, 0.2929787696540964], [-0.024190486696456074, 0.11171852597693344], [-0.015579307510190668, -0.31966987446763273]]",0.0014772849243767647
37,"[[0.9348175889718657, -1.0200588493701932], [-0.04429512953949177, 0.04520247044547743], [-0.3098457141286611, -0.03387887215096601], [0.12049807675814102, 0.03914996546052138], [0.15735441055248067, 0.08091904735445105], [1.7355208802873932, 0.03126364825323639], [-0.9415165825810478, -5.845488873776553], [-0.07911916275428085, 3.3405665083947493], [0.33575201010485456, 0.03270197051045273], [-0.16071863696148436, -0.7064045809379063], [-0.049193217286581464, -0.43713242604623453], [0.13994025540398072, 0.14251247435254843], [-0.027484369723278574, 0.09055204521923099], [0.09156257967311543, -0.10103770606815626], [0.3563027397925582, -1.4367121235579163], [-0.3619302775441219, -0.018708596041482735], [0.4609808327954164, -0.0011360875542122673], [0.6060755336956206, 1.2468828939856524], [0.23474573753195987, 0.13063494138700305], [0.2557188796095883, 0.1636006265649442], [-0.26130965320533883, 0.18386881691043178], [0.8237862266354963, 0.7989023274090112], [-0.7277912541725994, -0.1420498296337962], [-0.04280295990611568, 0.6728562907033698], [-0.006043944754814276, 0.2154230467628383]]",0.0014772849243767647
38,"[[0.19618409609246568, -1.7423590572076584], [0.8894924130095733, 0.0415742360932147], [-0.009135648743959779, -0.0635404499016614], [-0.0051367421535981755, -0.01754198429363138], [0.19601885670390412, 0.03990383272738428], [-0.8789540050693951, 0.049496632853549036], [-0.5478739602308899, 4.172677916102499], [-0.012546885823111961, 0.7869270815369829], [-0.6385047641427897, 0.08695095487642211], [-0.13290827566592797, -0.7105288528817658], [-0.02657968241199149, -0.5141663380777707], [-0.1375893132765714, -0.14027562395957166], [-0.01085935629089125, 0.041011690017480194], [-0.023546633740074055, -0.1460295362002051], [-1.6944152959898764, 2.5467082017991545], [-1.0233327570935762, -0.008606307297876321], [0.16072616726387423, -0.16186583812934288], [-0.31036587473984, 0.22551504687835466], [0.02864809245443431, 0.24364589295193043], [0.23903913149669567, -0.12408273151865803], [-0.6892594752393544, 0.08485017874297039], [-0.03749426142522072, 0.5696724555509466], [0.5523674740647916, -0.298377270427616], [-0.04260206906391247, 0.8423746389024868], [-0.002273155127098951, 0.23611179101568336]]",0.0014772849243767647
39,"[[-0.588560714158637, 0.3836075293308381], [-0.0964662305076679, -0.03548892536503198], [0.20187960695929819, -0.07082614435851102], [-0.09665071419313011, -0.020648777538231855], [0.2174900591306994, -0.0009454692639740206], [-1.9523814588312416, 0.03297160072239975], [0.48083873997494575, 4.602509667988863], [0.041425455639130686, -2.408597383699247], [-1.1493250039987115, -0.015836600980747476], [-0.02952855563231177, 0.19570955340151086], [0.009373276054250729, -0.228186208157736], [-0.21526019637231283, -0.15387973966543442], [0.004902013203663819, -0.025632217042623646], [-0.09428673971024674, -0.01746095026941963], [-0.7665369595644258, 4.8036813285968885], [-0.5195905904144887, 0.012407403521700295], [-0.12344501115218415, -0.09844120283024337], [-0.410899635964152, -0.7173611857254921], [-0.13360173542214832, -0.11428200227679239], [0.20337693005873164, -0.2222419988189987], [0.06968500712347458, -0.010721311989399518], [-0.6053304016900756, -0.011187594030706571], [1.0269558508622798, 0.09662790950427463], [0.021336263865457762, -0.18991477655996725], [-0.0061654007759030655, 0.03228986990723773]]",0.0014772849243767647
40,"[[-0.4685785036638206, 1.1618537181961803], [-0.7312945182057294, -0.07793240042042265], [0.31250455912381064, 0.04898399911023503], [-0.02120884033717481, 0.003113837196996875], [-0.09284005952471663, -0.02091089002058897], [0.9100371567297418, -0.030780489799659604], [1.0330744503406541, -0.7264701647228398], [0.06884227425657173, -1.9407949026828222], [0.19635646815440344, -0.07384324951904167], [0.052835412692443545, 0.8260206712258629], [0.021504327377868258, 0.36747788572079415], [-0.06956166551336349, 0.1295417491630448], [0.0029967753960096176, -0.06215689392522336], [-0.11616424322866628, 0.07793205443069641], [0.2713952132164055, 3.253833608056702], [0.1257734034893353, 0.011887447538866678], [-0.30806318826367607, 0.15018726355837636], [0.20261180921915878, -0.9811462102968516], [0.0026278065275526785, -0.31091800222228727], [0.034597762853161185, -0.22338215994516503], [0.4628928248405649, -0.05138149783490427], [-0.3293800900112174, -0.3922023989533344], [0.7614088658094909, 0.28996286714519015], [0.045881686055501525, -0.8492308587389431], [-0.00945196194913917, -0.14877146604262795]]",0.0014772849243767647
41,"[[-0.2654479580312489, 1.5434165915585702], [-0.07519046291798304, -0.08725440653458169], [0.1633380344759176, 0.06843949945863803], [0.0316004713619939, 0.019747667511656984], [-0.19116093775568482, -0.002712067178044987], [2.0217398492800376, -0.04469983339190143], [1.377726200947202, -3.7846652578477684], [-0.009863871117182843, 0.2660093068151297], [0.713974349767128, -0.06385146964822475], [0.040131445260314084, 1.10475913351259], [-0.04491690469147486, 0.2085727393748399], [0.09547218605630584, 0.25727870047521917], [-0.0032997483732266214, -0.05688865302270418], [-0.09047176234525618, 0.015336938825853214], [0.5946114412992005, -3.1240639559828898], [0.47271391453769523, 0.0037417142808048916], [-0.2817982101477867, 0.19308651201878274], [0.20678601071597796, -0.975792763071205], [0.07242557277401124, 0.15149951412291052], [-0.18165131057158967, -0.01556454898453935], [0.17196354444511325, -0.06841491523821361], [0.15637059041179036, -0.003483080061796262], [0.30347648507765346, 0.0035826265801447432], [0.027647729641477565, -1.1549310424453838], [-0.02154463062255496, -0.22967799772748568]]",0.0011595163838364125
42,"[[0.334768730915204, 1.1874947411459242], [0.46325627895199484, -0.02233861309199449], [-0.17104793192924606, 0.070483005838416], [0.018278550192469586, 0.01396577219554956], [0.0407312321625351, 0.013776226735132003], [1.4946385982924832, 0.006427968990874437], [0.8186831389429968, -2.083507261023265], [-0.06786504513360311, 1.4688680859238785], [-0.37258012289173803, 0.032837817187823665], [0.002691308482794523, -0.4874887764462663], [-0.07921070526236286, -0.06602725709922957], [0.12907849655062215, 0.16745069027920773], [-0.04279303097939016, -0.05240031498725453], [-0.03908799813758165, -0.04881152586107815], [0.05710894027598834, -6.590585903491881], [0.2563013792258669, -0.0031769102472097716], [-0.11145128096897, 0.1412791064151705], [0.08288810792213039, 0.7491046702057892], [-0.0010613768625492015, 0.2710520417583594], [-0.1441511385249655, 0.13416338167285896], [-0.385421038318744, 0.06151858256571366], [0.2880875973661188, 0.2774507271827136], [-0.22332173222313556, -0.1971278164498627], [-0.02661290944788181, -0.11886812898787169], [-0.02958610103022268, -0.22083703858941572]]",0.0011595163838364125
43,"[[0.32486182811764897, -0.4823778289330747], [0.4267450221692103, 0.035485217658949866], [-0.347133013561994, 0.07123400379137439], [-0.01909782712313339, 0.009265170856214798], [0.1516948646690549, 0.008729158439343031], [-1.3550773838782781, 0.03590333616617178], [-1.0589841676309457, 1.4984441799907064], [-0.05094322172867273, 2.1742887952459564], [-0.867706363313878, 0.0529026498537423], [-0.039712795941395075, -1.5483469134325194], [-0.06631330967126471, -0.23522300465965187], [-0.058362884838899204, -0.04216794122348477], [-0.06445431100798317, 0.05040930817455985], [0.00895063930244526, -0.09304729933592362], [-0.3355790049308644, -5.462034251064932], [-0.35609426031830965, -0.005713041883292863], [0.1486160845760579, -0.11394936009565304], [-0.02510147553225496, 1.8820618440002606], [-0.08773151273107446, -0.11976704665454602], [-0.07274016468263596, 0.2093381284437709], [-0.505360926847602, 0.10486673424453552], [0.0032940233223771598, 0.015615386828404354], [-0.26238524551721626, -0.10418777042679297], [-0.060224349513712805, 0.6280162040811111], [-0.02424372272196111, -0.09027500887973136]]",0.0011595163838364125
44,"[[0.2809174411981204, -1.51052124834655], [0.29930957887155896, 0.053721901792251746], [0.04411909050627305, 0.06457500131677588], [-0.04638265597748429, -0.00285472310507851], [0.08692335707194589, -0.005791898017560238], [-1.778202386489597, 0.05100008451565154], [-0.3912839729370934, 3.201867339566924], [0.005960998305644505, -0.9935822330009048], [-0.4122379741171757, -0.018275893826669852], [-0.06231997733440371, -1.3294241051699067], [0.006879080271168084, -0.0541014953102871], [-0.11737829826920104, -0.1877742457907645], [-0.07237165182133193, 0.11606973942829378], [0.006730730941969437, 0.03716571184650688], [-0.5957427446427574, 2.5495015019863416], [-0.5816618512745597, 0.008767340795958851], [0.11928406659325816, -0.20630048405562534], [-0.09932592205041056, -0.7734964984697026], [-0.04371487433770859, -0.21434255793577278], [0.03837185571278193, 0.12944553500848255], [0.002596184034682869, -0.0291567753954923], [-0.2360864819078367, -0.18003852970774864], [0.14793088003584237, -0.019276043124364275], [-0.019554081020976555, 0.9246123337055783], [-0.017556805606819877, 0.12185203665442543]]",0.0011595163838364125
45,"[[-0.21245717226167699, -1.3342461633598934], [-0.4306305113577079, 0.04952745539367363], [0.2613725690629122, 0.013474446216136512], [-0.027940495813718463, -0.0015989685662363869], [-0.07257840447822779, -0.002203915657539305], [-0.4654647917391679, 0.051625575243846936], [0.7382649176963831, 1.6361924637909313], [0.029854673908562106, -1.8959152966172161], [0.12685869461358285, -0.03203434549756644], [-0.04925610235247503, -1.1482892628722658], [0.026121276876489567, 0.14778068263452995], [-0.06605437438090504, -0.21037291264833197], [-0.0006954445515808677, -0.04558347436632172], [-0.004092629960631989, 0.08701490000476764], [-0.1681127831955067, 6.9429974298143495], [-0.3567244467504618, 0.008679371973744878], [-0.05282720317380499, -0.15261217608952904], [-0.044450402053749644, -2.5243132779500868], [-0.006065260903515064, -0.2375947879462842], [0.024111591306989907, -0.1413494305890277], [0.3442355905656625, -0.08759235754057382], [-0.1408083352224223, -0.16531075195943448], [0.2153955613251205, 0.07047239243669798], [0.007819685239589286, 0.3873141333657648], [-0.01705591346444747, 0.1368621630888393]]",0.0011595163838364125
46,"[[-0.43125540535730134, 1.416116834135806], [-0.8404707136816867, 0.015443066870822697], [0.38496238347500394, -0.041839173286561664], [-0.0021691954615931028, 0.007812760902588157], [-0.1471466328498774, 0.006712092397585787], [1.2685866189831594, -0.01812730599683507], [0.6039499755419149, -0.3779853209899411], [-0.003907309545181342, -1.1712659420424414], [0.3868849680732832, -0.03301905578637426], [0.007063752135260913, 1.190597536229094], [-0.012270287810875379, 0.2161536077274183], [0.019955365767905145, -0.15327236496326946], [0.017199745495589752, -0.07940847743527274], [-0.030435777561637484, -0.026599217632978858], [0.21287507657015503, 3.2407935173425244], [0.3856568781181946, -0.002024951253773251], [-0.16818721613567283, 0.07534387167703963], [0.029335648865801478, 0.5921218817277292], [0.020074907992559607, -0.060188980083300286], [-0.07580828371871413, -0.2726155845662229], [0.3522059502399044, -0.015121102785942905], [0.08087460234371802, -0.13919963753910652], [0.026627452598435575, 0.07471576818204154], [0.02381799790686912, -0.44242607362823905], [-0.023261510288004966, 0.12199910633920899]]",0.0011595163838364125
47,"[[-0.04899715346353095, 1.0789940922614045], [-0.5806410725748815, -0.01241320761335591], [0.015599118367253861, 0.008634075813427892], [-0.006152551889061466, 0.013585889619692445], [-0.09321407319044574, 0.007441003393570455], [0.372420458069308, -0.03536223463932074], [-0.036143754439430076, -1.6112294989552973], [-0.037011821822531855, 1.4060328927034953], [0.02119499406549341, -0.01419519403952886], [0.011903758532054706, 2.4636390328814874], [-0.045771286930569685, 0.16659025474683622], [0.058533238111900664, 0.06378010468346532], [-0.01875549018723821, -0.0947714938282926], [-0.04746618250306485, -0.09135173608017275], [0.2415183304769616, -0.8423991284992294], [0.8933728436100419, -0.001272308781244443], [0.008334393082791991, 0.15254521366950435], [0.05336228066766541, 2.1761137379691906], [-0.009923774036730441, 0.16711663630689463], [-0.06958496035087582, -0.24380909059450545], [0.020345932173134018, 0.04598685220088627], [0.23145589024949836, 0.03289286875014255], [-0.1780202539029183, -0.032929038061454835], [0.017606848866415628, -0.7811961455409571], [-0.023814067990887512, -0.023696493181135952]]",0.0011595163838364125
48,"[[0.2369126179813023, -1.1761226146504113], [0.49150453333705146, -0.008733356663876209], [-0.25886115144269534, 0.0358434235578056], [-0.026592774739052107, 0.01512619906946027], [0.03573649984094139, 0.0015178841508732372], [-0.32646287365450066, -0.009809756044954859], [-0.4784212019532932, -1.8388011396829353], [-0.058396896689957706, 0.5575837727073487], [-0.292586723311385, 0.008848548045425182], [0.0032879940380207036, 3.0018855875597117], [-0.06165241965538304, -0.15606755465927788], [0.06841197589204667, 0.18808735452558542], [-0.04612702229302202, 0.008494304073904002], [-0.04218455603095367, -0.11081379559285312], [-0.014939757680401927, -2.8490276527082106], [0.5569700011135306, 0.007979216205653138], [0.09353664982955724, 0.08146734521614578], [0.028500078898190836, 2.271646858090029], [-0.044978370269227005, 0.02741843467590982], [-0.008246867074569245, 0.21813927958142593], [-0.2138004983592885, 0.02414488161868466], [0.09379023310932738, 0.12736965352254678], [-0.28652715179242805, -0.06569958584131536], [-0.014749836411490663, 0.11246610990499417], [-0.023779409364371066, -0.12201023404014343]]",0.0011595163838364125
49,"[[0.0206477801593003, -0.8932783573475735], [0.48835538017393687, -0.001616161407751943], [0.008318802013720095, 0.03656909699447493], [-0.03122095812415923, 0.013189168596349306], [0.1115260602514345, -0.0015682842825922687], [-0.42748494303063767, 0.022803811432876003], [0.11419599232629762, -0.44396502093129153], [-0.057816670228340486, -0.20078495362391702], [-0.42385983979153247, 0.016486159752316577], [-0.010187529292225201, 1.3992459593192452], [-0.028465792688911487, -0.11667865640684], [-0.08800930190548475, 0.2526015387219876], [-0.04821563280274866, 0.07143261347866263], [-0.0142065400460822, -0.11101057960286653], [-0.20592679211132933, -1.373266002527228], [-0.7355780908276457, 0.008429907734329391], [0.11524373759119261, -0.0431545307813765], [-0.014126068272576151, -0.9226712073170455], [-0.04155880083650148, -0.11442375340653538], [0.014997077078111647, 0.21773348988964675], [-0.31535920945979035, 0.005170607239696614], [-0.1900259682471392, -0.038048758599595806], [0.0446894017202108, -0.06229200383122983], [-0.04442023829384091, 0.6457709948419198], [-0.022110247455472364, -0.14554338949213352]]",0.0011595163838364125
50,"[[-0.1333388717099644, -0.09779162429328059], [-0.2841461008517634, 0.012452320856877657], [0.1569393776772514, 0.02749340172349679], [-0.014466504397867046, 0.01166523341656514], [0.005408264946392294, 0.004154842893962526], [0.3044211839646275, 0.010345498725510056], [0.28642020635056087, 1.1723865515473182], [-0.02018225698055249, -0.41185295059103993], [0.08286443390967108, 0.013260830136767484], [-0.030485043068776918, -2.0627089040057136], [0.0014908704703816313, -0.03727683021778752], [-0.10783975392088051, -0.09159875181294541], [-0.03510383405536478, 0.07871450771830941], [-0.008327115508750123, -0.07775249407270746], [-0.3203605016927598, 1.5431784010409568], [-1.115654202724052, -0.0009672374498256326], [-0.10608938705503862, -0.053994092085298734], [-0.04770696777391904, -3.041236308369295], [-0.0036024728391593833, -0.01739832882494767], [-0.02911234368641845, -0.09777946058595399], [-0.22792997383860314, -0.009631461014391518], [-0.3457783471147535, -0.08180931375565142], [0.15972731809790058, 0.0628451711367006], [-0.036794055559573574, 0.7994668753418726], [-0.020020406180048564, -0.0063616140978711155]]",0.0011595163838364125
51,"[[-0.16772166217588458, 0.5685037360311392], [-0.5011218611044619, 0.01404273539136443], [0.20866630159557353, -0.004636088971716482], [-0.009406986212787911, 0.00015691732752054835], [-0.10198774344125694, 0.007768203416188947], [0.3533624884813667, -0.00039142878391326165], [-0.019848259817970004, 2.153757213778972], [0.005079640475350956, 0.1625104973119194], [0.2538326998058579, 0.004880167849305814], [-0.0418582248599436, -0.683139230413857], [-0.018964933034874006, 0.04784551368764728], [-0.046054681616604434, -0.2498648976279993], [-0.022407508689503294, -0.042243325240442844], [-0.01910821450009722, 0.04032336208190357], [-0.2005570526403309, 0.7308324588294723], [-1.1215067432099124, -0.004750961242274689], [-0.25190522305333674, -0.06032501585887368], [-0.05256770006857177, -1.4940455045802568], [0.003903417309257199, 0.09055848359503087], [-0.059300415753516064, -0.1972025793216039], [-0.13031902929075673, -0.0017936936763420439], [-0.3235253941245352, 0.007425422923977701], [0.08438860214623806, 0.06189746737737313], [-0.023317359167944564, 0.5226954517964896], [-0.019107992313409542, 0.10231517290386005]]",0.0011595163838364125
52,"[[-0.06320802643215676, 0.3760264517684957], [-0.6450760368179327, 0.013140465411015797], [-0.020646006918160986, -0.02274284403559271], [-0.005865323483232518, -0.007898903934810665], [0.003903854531086659, 0.0001364206286200145], [0.237727360943407, -0.007504892942679394], [-0.21549675439814422, -1.0787152945506113], [0.010658805086397067, 0.28811757580896347], [0.010627819433113361, -0.007162969374427801], [-0.01968032214704031, 0.3800852305968916], [-0.014737876472986092, 0.03780276200308575], [0.003069090496497763, -0.25015736488129614], [-0.005702440896460853, -0.09051989888055748], [-0.009425682704478952, 0.11969860422262296], [0.13912576437800273, -0.7095119664907916], [-0.8611826015521213, -0.003916597456966035], [-0.04229932931253766, 0.017749324422882483], [-0.04069234301017972, 2.493444336955254], [-0.0007821820762132599, 0.09932556294798353], [-0.026628283940048486, -0.05176584823214048], [0.16140430036296083, 0.0038572943051640484], [-0.1628172913716892, 0.06059823285883674], [0.006391256459722827, -0.038140193767377414], [0.007095569874942136, -0.14884070468363741], [-0.013987935103752623, 0.05528408631083703]]",8.895960050550876e-05
